time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
5.8139783427e-11,30015603.445031494,12089.926674289218
5.8300386127e-11,30015612.349861555,12089.110928253785
5.8460988827e-11,30015608.705291174,12089.954654816433
5.8621591527e-11,30015604.271415006,12089.752070534267
5.8782194227e-11,30015610.01364231,12089.637811802431
5.8942796927e-11,30015608.341531646,12089.495239702257
5.9103399627e-11,30015605.31217418,12090.457568289157
5.9264002327e-11,30015600.06373247,12090.371965416629
5.9424605027e-11,30015603.200016584,12090.178574741993
5.9585207727e-11,30015605.49486584,12089.80322225645
5.9745810427e-11,30015602.123789325,12089.386155770087
5.9906413127e-11,30015602.22158068,12090.19771058709
6.0067015827e-11,30015603.63094238,12090.325116775242
6.0227618527e-11,30015599.702133242,12089.992403630986
6.0388221227e-11,30015597.79038719,12090.403539492845
6.0548823927e-11,30015596.332666345,12089.4108066484
6.0709426627e-11,30015605.284245923,12089.570858227942
6.0870029327e-11,30015602.794350516,12090.12700153715
6.1030632027e-11,30015597.909131818,12089.436135396201
6.1191234727e-11,30015609.609585844,12089.268455809306
6.1351837427e-11,30015601.050244752,12088.968821853807
6.1512440127e-11,30015590.727454253,12088.792808839746
6.1673042827e-11,30015598.644713107,12088.554591793092
6.1833645527e-11,30015606.849429946,12088.560970570588
6.1994248227e-11,30015605.66627604,12087.754551531032
6.2154850927e-11,30015600.592463776,12088.049745884822
6.2315453627e-11,30015602.806182645,12086.833097615508
6.2476056327e-11,30015599.783814326,12087.981767445286
6.2636659027e-11,30015600.030975387,12086.253572012898
6.2797261727e-11,30015600.791802254,12086.089593630077
6.2957864427e-11,30015601.706305277,12086.924857138465
6.3118467127e-11,30015603.82330586,12087.147387184743
6.3279069827e-11,30015605.959650103,12086.694188513273
6.3439672527e-11,30015602.284454636,12086.728261515018
6.3600275227e-11,30015602.78630245,12085.561323964172
6.3760877927e-11,30015602.807255723,12086.5390441818
6.3921480627e-11,30015596.688377827,12086.567348707551
6.4082083327e-11,30015598.759701967,12085.731531360898
6.4242686027e-11,30015606.146634057,12086.045582674653
6.4403288727e-11,30015607.50011094,12085.815960514268
6.4563891427e-11,30015612.31709031,12086.52672030182
6.4724494127e-11,30015601.965820856,12085.79118764703
6.4885096827e-11,30015607.47377814,12086.410123268006
6.5045699527e-11,30015596.61045251,12086.222578609495
6.5206302227e-11,30015613.027948413,12085.403460955053
6.5366904927e-11,30015602.132388078,12086.852054124827
6.5527507627e-11,30015606.682862725,12085.98443138513
6.5688110327e-11,30015609.175440833,12086.314672985322
6.5848713027e-11,30015601.218421582,12086.421295526165
6.6009315727e-11,30015602.390294045,12085.822695973675
6.6169918427e-11,30015601.7310143,12086.60460843437
6.6330521127e-11,30015604.86245542,12086.68646434086
6.6491123827e-11,30015595.88992257,12085.81119799672
6.6651726527e-11,30015607.275512744,12085.967709756533
6.6812329227e-11,30015602.510111738,12085.768004859445
6.6972931927e-11,30015597.308419567,12085.694717763232
6.7133534627e-11,30015607.907923155,12086.540525990118
6.7294137327e-11,30015597.645309772,12086.08068226479
6.7454740027e-11,30015603.000141583,12085.45446706095
6.7615342727e-11,30015601.32695785,12085.677549083479
