time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
8.85066114024e-14,26797213.580962874,25514.284982817797
8.910057564239999e-14,26776448.04362999,25541.07505430438
8.96945398824e-14,26757933.918966595,25574.719642154276
9.028850412239999e-14,26734585.01748074,25635.935681945182
9.08824683624e-14,26712479.988638397,25783.376379312747
9.147643260239999e-14,26690226.430581026,25890.578367353475
9.20703968424e-14,26662514.188239135,26124.125336790607
9.266436108239999e-14,26640420.92547477,26196.07174311769
9.32583253224e-14,26619128.154277008,26308.40313969066
9.385228956239999e-14,26597968.728613064,26448.594276715256
9.44462538024e-14,26578899.527097438,26558.45327860372
9.504021804239999e-14,26554443.49788898,26563.429775050947
9.56341822824e-14,26533887.162259027,26663.483733256944
9.622814652239999e-14,26513764.56045946,26719.200127653738
9.68221107624e-14,26487311.235542357,26806.719319312393
9.741607500239999e-14,26467818.825765245,26889.510119849947
9.80100392424e-14,26445503.23702777,26978.328360246924
9.860400348239999e-14,26426043.087304708,27075.684935064437
9.91979677224e-14,26403240.26355118,27201.158554176676
9.979193196239999e-14,26383128.598311644,27336.598334348255
1.003858962024e-13,26364842.19516657,27392.897699267793
1.009798604424e-13,26341238.154795162,27519.479155877172
1.015738246824e-13,26319082.21690566,27606.344391033283
1.021677889224e-13,26298496.69656361,27687.26335320078
1.027617531624e-13,26278024.256168783,27769.002156299393
1.033557174024e-13,26258571.730110504,27821.986885486447
1.039496816424e-13,26235816.91423245,27941.74256767312
1.045436458824e-13,26215843.314909637,27984.54474297201
1.051376101224e-13,26196312.82815716,28039.80962293862
1.057315743624e-13,26172635.8427506,28107.514978578
1.063255386024e-13,26150952.94283796,28284.35864291736
1.069195028424e-13,26128053.73991913,28369.269060908337
1.075134670824e-13,26104949.518301096,28451.962327561218
1.081074313224e-13,26081903.684154037,28588.67531515599
1.087013955624e-13,26058919.761821166,28651.419257420337
1.092953598024e-13,26034138.04794043,28701.83540048207
1.0988932404239999e-13,26013095.7757526,28754.650912431094
1.104832882824e-13,25991047.286547527,28846.39417521485
1.1107725252239999e-13,25969182.970951956,28920.958514096088
1.116712167624e-13,25943018.006040335,28987.59295168355
1.1226518100239999e-13,25920293.315575775,29102.627339588453
1.128591452424e-13,25900335.435261697,29149.34737078527
1.1345310948239999e-13,25880420.98631938,29223.01457058385
1.1404707372239999e-13,25859081.471239414,29267.414694430307
1.146410379624e-13,25834411.651366565,29337.425580254443
1.152350022024e-13,25810336.506481912,29449.718223856675
1.158289664424e-13,25789554.356756642,29516.16529354293
1.1642293068239999e-13,25766573.497790426,29552.241123199237
1.170168949224e-13,25745015.687712945,29579.4713872625
1.176108591624e-13,25721305.203426644,29661.55990212818
1.182048234024e-13,25701925.12317031,29714.87899526514
1.1879878764239999e-13,25681841.56512215,29785.417040470427
1.193927518824e-13,25660344.947589036,29851.632330175296
1.199867161224e-13,25638361.77136906,29816.868559042825
1.205806803624e-13,25616652.093166757,29845.64319457414
1.2117464460239999e-13,25599190.960356567,29933.970171337038
1.217686088424e-13,25575094.798095923,29995.999950618032
1.223625730824e-13,25555014.610268563,30084.430592280078
1.229565373224e-13,25531395.09514138,30119.489370815478
1.2355050156239999e-13,25509921.653017536,30214.709533563302
1.241444658024e-13,25490252.751209088,30283.11140893069
1.247384300424e-13,25469074.462989863,30301.288349537925
1.253323942824e-13,25448515.855860103,30414.864529513394
1.2592635852239999e-13,25428714.59167805,30497.600348845495
1.265203227624e-13,25411754.506511923,30559.788426330204
1.271142870024e-13,25390159.743197132,30627.848199127267
1.277082512424e-13,25371083.273338847,30719.323784721797
1.2830221548239998e-13,25348425.425863568,30808.774147182845
1.288961797224e-13,25327112.02933572,30872.866875912627
1.294901439624e-13,25304164.946351033,30977.12816330194
1.300841082024e-13,25282792.105403353,31028.397166401563
1.3067807244239998e-13,25258309.09034678,31065.382528358095
1.312720366824e-13,25236857.12915446,31198.30264834537
1.318660009224e-13,25217812.67874031,31259.70770995887
1.324599651624e-13,25193187.34623837,31344.414338015227
1.3305392940239998e-13,25170751.721280064,31400.578008537785
1.336478936424e-13,25152437.450201344,31432.946100637797
1.342418578824e-13,25134263.69407719,31459.77317068434
1.348358221224e-13,25111590.503012005,31540.628879662614
1.3542978636239998e-13,25089367.736039776,31617.96137939498
1.360237506024e-13,25064900.912519317,31643.855017303606
1.366177148424e-13,25041828.606315505,31687.99217561277
1.372116790824e-13,25020364.34835661,31791.95237062367
1.3780564332239998e-13,24998606.862318285,31869.822376495304
1.383996075624e-13,24977773.627565984,31967.005480116473
1.389935718024e-13,24956935.412681885,32047.23932133858
1.395875360424e-13,24935526.923846822,32104.53588179923
1.4018150028239998e-13,24913639.4530439,32140.438731273138
1.407754645224e-13,24890811.849861156,32196.41628338773
1.413694287624e-13,24872492.435846984,32270.458130581046
1.419633930024e-13,24851428.630881052,32313.88380861931
1.4255735724239998e-13,24830266.988809478,32361.063718836234
1.431513214824e-13,24809124.361110717,32370.35562512391
1.437452857224e-13,24785691.27812891,32382.649639010517
1.443392499624e-13,24761864.81342538,32482.709583097258
1.4493321420239998e-13,24741347.45605705,32541.03275792603
1.455271784424e-13,24719696.04228302,32655.7061118349
1.461211426824e-13,24695099.805871714,32777.329050022134
1.467151069224e-13,24669984.036075205,32891.80517750325
1.4730907116239998e-13,24645623.966629304,32975.203490184875
1.479030354024e-13,24625124.53299343,33029.664896090886
1.484969996424e-13,24600920.007466074,33044.0546043875
1.490909638824e-13,24578763.7552942,33126.297687001716
1.4968492812239998e-13,24554181.228651147,33238.26954310989
1.502788923624e-13,24534290.69779957,33293.80083581307
1.508728566024e-13,24512944.049341887,33390.39006162875
1.514668208424e-13,24493614.151408263,33438.9786902416
1.5206078508239998e-13,24473375.072183542,33498.886727381105
1.526547493224e-13,24451649.823814683,33555.46693217542
1.532487135624e-13,24429226.530575123,33647.86379399605
1.538426778024e-13,24409541.968044676,33720.79946586384
1.5443664204239998e-13,24389165.464799754,33799.52385047511
1.550306062824e-13,24362828.020283274,33835.78849293662
1.556245705224e-13,24343607.434712894,33913.62532077125
1.562185347624e-13,24319568.35650994,34052.66785026011
1.5681249900239998e-13,24298374.273733668,34119.046898675515
1.5740646324239999e-13,24276360.876583405,34236.78637309467
